Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	LR	PValue	FDR
ENSG00000171621	SPSB1	protein_coding	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	1	1.97474508346139	3.12876019683119	34.116369771933	5.19127086491909e-09	7.93433838994233e-05
ENSG00000137078	SIT1	protein_coding	signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710]	9	0.800335739803024	5.80135466163913	27.35381639896	1.69429727228008e-07	0.00127878196912365
ENSG00000144746	ARL6IP5	protein_coding	ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]	3	0.997037666988556	7.93145481786048	26.4343967034592	2.72641932310022e-07	0.00127878196912365
ENSG00000240291	AL450384.2	lncRNA	novel transcript, antisense to CACNB2	10	-1.23321197510691	2.46249314478622	26.0342301164834	3.35417377031918e-07	0.00127878196912365
ENSG00000162241	SLC25A45	protein_coding	solute carrier family 25 member 45 [Source:HGNC Symbol;Acc:HGNC:27442]	11	-0.728588545084593	6.46509018313336	25.6071670006855	4.18482177967791e-07	0.00127878196912365
ENSG00000136560	TANK	protein_coding	TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]	2	0.5704098998127	5.57120973267692	25.2560899856541	5.02008100938361e-07	0.00127878196912365
ENSG00000188612	SUMO2	protein_coding	small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]	17	0.571932530283797	6.53426959449122	24.705218137392	6.68030608400781e-07	0.00145859711697108
ENSG00000237438	CECR7	transcribed_unprocessed_pseudogene	cat eye syndrome chromosome region, candidate 7 [Source:HGNC Symbol;Acc:HGNC:1845]	22	-2.40661741169012	1.53506954973454	23.5352713613845	1.22644676193493e-06	0.00234312653867669
ENSG00000206561	COLQ	protein_coding	collagen like tail subunit of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]	3	-1.69315323640614	4.05433081827115	22.9386978765049	1.67250670170913e-06	0.00256842378578252
ENSG00000214279	SCART1	protein_coding	scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]	10	-1.82583039155327	4.22341252099562	22.8779373542625	1.72621918800227e-06	0.00256842378578252
ENSG00000169231	THBS3	protein_coding	thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]	1	-0.680933812524435	4.64200770265272	22.7463883086531	1.84851227712691e-06	0.00256842378578252
ENSG00000126214	KLC1	protein_coding	kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]	14	-0.627665160568299	5.4416793748102	22.0795255571595	2.6158496585992e-06	0.00333172051516918
ENSG00000197646	PDCD1LG2	protein_coding	programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]	9	1.91969656159856	0.0699886957938102	21.7642758374326	3.08287315478427e-06	0.00362451025367098
ENSG00000249786	EAF1-AS1	lncRNA	EAF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42328]	3	-2.1820428895119	-0.518717957372614	21.2132843272831	4.10906588673978e-06	0.00448592592949506
ENSG00000165949	IFI27	protein_coding	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	14	5.66280279835295	5.05186033804512	20.5450231703165	5.82450247215353e-06	0.0058857143735009
ENSG00000147168	IL2RG	protein_coding	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	X	0.548143665011799	7.69036701555374	20.4373836314219	6.16143875791772e-06	0.0058857143735009
ENSG00000160654	CD3G	protein_coding	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	11	0.807631175271866	7.70856395948308	20.2416163390335	6.82519012231743e-06	0.00613624740173527
ENSG00000151690	MFSD6	protein_coding	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]	2	0.558089850410669	6.18500061562903	19.9916010709202	7.77830682488069e-06	0.00660464675063758
ENSG00000062524	LTK	protein_coding	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]	15	-3.28253485785377	4.44351727325736	19.4050291254836	1.05728273739788e-05	0.00850500492546802
ENSG00000164924	YWHAZ	protein_coding	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	8	0.643463580112917	9.57386441926893	18.8757603185468	1.39514227861331e-05	0.0104583737891419
ENSG00000099957	P2RX6	protein_coding	purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]	22	-1.93991554500429	0.611642283757371	18.7813790262789	1.46591408548645e-05	0.0104583737891419
ENSG00000069188	SDK2	protein_coding	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]	17	-1.61720837119337	4.05092271653545	18.7306995806642	1.50539272023765e-05	0.0104583737891419
ENSG00000212464	SNORA12	snoRNA	small nucleolar RNA, H/ACA box 12 [Source:HGNC Symbol;Acc:HGNC:32600]	10	-1.67782863194224	-0.822277955722964	18.5956811385405	1.61586210534134e-05	0.0107377549643639
ENSG00000230091	TMEM254-AS1	lncRNA	TMEM254 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27340]	10	-1.68230110597376	0.492054801411164	18.0877474834464	2.10954548886449e-05	0.0134342888549187
ENSG00000117450	PRDX1	protein_coding	peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]	1	0.669561674267767	5.97296967762801	17.8678990145508	2.36781623937861e-05	0.0144758813610651
ENSG00000129625	REEP5	protein_coding	receptor accessory protein 5 [Source:HGNC Symbol;Acc:HGNC:30077]	5	0.878443073713602	6.49080048397467	17.6015257115747	2.72369742147207e-05	0.0160111505345304
ENSG00000117226	GBP3	protein_coding	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	1	0.577885559023054	5.93546656144794	17.2550200957463	3.26832858949686e-05	0.0178375894830774
ENSG00000241058	NSUN6	protein_coding	NOP2/Sun RNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23529]	10	-0.840257336046882	4.59564964271292	17.2115121137125	3.34403779101379e-05	0.0178375894830774
ENSG00000277734	TRAC	TR_C_gene	T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]	14	0.593456640127717	9.38748458492318	17.1725852554413	3.41326827814193e-05	0.0178375894830774
ENSG00000198796	ALPK2	protein_coding	alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	18	4.0833375155989	1.86604780601637	17.1242564436096	3.50122798019054e-05	0.0178375894830774
